----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
          611.1951    |          611.1949+   |       40 | 7.0e+05    | C    |   9.7207407  -   11.7487336 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).10s | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          611.4860    |          611.485+    |       10 |            |      |   9.5801530  -   11.607182  | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          612.3910    |          612.389+    |        5 |            |      |   9.8903766  -   11.914417  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).8f  | 2[3/2]  | 1   |    |                    |      L4739  |
          612.6360    |          612.6362+   |       15 |            |      |   9.7893002  -   11.8125220 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).9d  | 2[3/2]* | 2   |    |                    |      L4739  |
          613.1470    |          613.146+    |        1 |            |      |   9.9334853  -   11.955024  | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).11d | 2[3/2]* | 1   |    |                    |      L4739  |
          614.2130    |          614.212+    |       1h |            |      |   9.9431148  -   11.961146  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).9f  | 2[7/2]  | 4   |    |                    |      L4739  |
          614.3700    |          614.3687+   |        4 |            |      |   9.7893002  -   11.8068167 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).9d  | 2[1/2]* | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          614.4970    |          614.496+    |     20hw |            |      |   9.9431148  -   11.960214  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).9f  | 2[9/2]  | 5   |    |                    |      L4739  |
          615.2070    |          615.2069+   |       20 |            |      |   9.6856205  -   11.7003882 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[5/2]* | 3   |    |                    |      L7292  |
          616.2160    |          616.2174+   |        3 |            |      |   9.7893002  -   11.8007639 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).9d  | 2[1/2]* | 0   |    |                    |      L4739  |
          616.3661    |          616.3661+   |       90 |            |      |   9.6856205  -   11.6965990 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[5/2]* | 2   |    |                    |      L7292  |
          616.3935    |          616.3931+   |       80 |            |      |   9.5697254  -   11.5806159 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          617.8303    |          617.8300+   |      150 |            |      |   9.5697254  -   11.5759390 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L7292  |
          617.9665    |          617.9665+   |      120 |            |      |   9.5697254  -   11.5754959 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 1   |    |                    |      L7292  |
          618.2420    |          618.2418+   |      300 |            |      |   9.6856205  -   11.6904980 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[7/2]* | 3   |    |                    |      L7292  |
          618.4160    |          618.4167+   |        3 |            |      |   9.6856205  -   11.6899309 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 2   |    |                    |      L4739  |
          618.9100    |          618.9102+   |       20 | 1.30e+05   | B    |   9.5801530  -   11.5828652 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          619.1400    |          619.139+    |       4h |            |      |   9.9587513  -   11.960722  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9f  | 2[5/2]  | 3   |    |                    |      L4739  |
          619.3890    |          619.387+    |       1h |            |      |   9.9587513  -   11.959921  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9f  | 2[3/2]  | 2   |    |                    |      L4739  |
          619.5490    |          619.5494+   |        1 |            |      |   9.4471951  -   11.4478412 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L4739  |
          619.8260    |          619.8256+   |      100 | 6.60e+05   | B+   |   9.5801530  -   11.5799075 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          620.0892    |          620.0889+   |       60 |            |      |   9.8210940  -   11.8199992 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[5/2]* | 3   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          620.1490    |          620.147+    |       3h |            |      |   9.9170767  -   11.915794  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8f  | 2[5/2]  | 2   |    |                    |      L4739  |
          620.5350    |          620.534+    |       6h |            |      |   9.9170767  -   11.914548  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8f  | 2[3/2]  | 2   |    |                    |      L4739  |
          620.5750    |          620.575+    |        4 |            |      |   9.9170767  -   11.914417  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8f  | 2[3/2]  | 1   |    |                    |      L4739  |
          620.6297    |          620.6299+   |       20 |            |      |   9.6856205  -   11.6827835 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).8d  | 2[1/2]* | 1   |    |                    |      L7292  |
          620.9110    |          620.9101+   |        3 |            |      |   9.8210940  -   11.8173556 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[5/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          622.0840    |          622.0844+   |        1 |            |      |   9.8210940  -   11.8135874 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[7/2]* | 3   |    |                    |      L4739  |
          622.4168    |          622.4172+   |       40 |            |      |   9.8210940  -   11.8125220 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[3/2]* | 2   |    |                    |      L7292  |
          623.081     |          623.08+     |       4* |            |      |  11.0647538  -   13.05407   | 5p5.(2P*<3/2>).6d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[5/2]  | 2   |    |                    |      L4103  |
          623.081     |          623.08+     |       4* |            |      |  11.0647538  -   13.05407   | 5p5.(2P*<3/2>).6d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[7/2]  | 3   |    |                    |      L4103  |
          624.2090    |          624.2055+   |        8 |            |      |   9.8210940  -   11.8068167 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[1/2]* | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          626.1212    |          626.1211+   |       50 |            |      |   9.7207407  -   11.7003882 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[5/2]* | 3   |    |                    |      L7292  |
          626.5302    |          626.52+     |      40* |            |      |   9.9587513  -  [11.93715]  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).12p | 2[1/2]  | 1   |    |                    |      L7292  |
          626.5302    |          626.5301+   |      40* |            |      |   9.4471951  -   11.4255504 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |      L7292  |
          626.8340    |          626.834+    |       1h |            |      |  10.0390549  -   12.016451  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).11f | 2[9/2]  | 4   |    |                    |      L4739  |
          627.3230    |          627.3219+   |       10 |            |      |   9.7207407  -   11.6965990 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[5/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          627.6990    |          627.699+    |        4 |            |      |   9.9334853  -   11.908158  | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).10d | 2[3/2]* | 1   |    |                    |      L4739  |
          628.1810    |          628.180+    |       5h |            |      |   9.9431148  -   11.916275  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).8f  | 2[7/2]  | 4   |    |                    |      L4739  |
          628.6011    |          628.600+    |      100 |            |      |   9.9431148  -   11.914956  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).8f  | 2[9/2]  | 5   |    |                    |      L7292  |
          629.2649    |          629.2649+   |       50 |            |      |   9.7207407  -   11.6904980 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[7/2]* | 3   |    |                    |      L7292  |
          629.4450    |          629.4462+   |       15 |            |      |   9.7207407  -   11.6899309 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          631.4970    |          631.4953+   |       15 | 3.10e+05   | B+   |   9.7893002  -   11.7521006 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).10s | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          631.8062    |          631.8063+   |      500 |            |      |   9.7207407  -   11.6825748 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).8d  | 2[7/2]* | 4   |    |                    |      L7292  |
          632.5810    |          632.5804+   |        2 | 2.1e+04    | C    |   9.7893002  -   11.7487336 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).10s | 2[3/2]* | 2   |    |              T5818 |      L4739  |
          633.1500    |          633.1449+   |       20 |            |      |   9.8903766  -   11.8480632 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).7f  | 2[3/2]  | 1   |    |                    |      L4739  |
          633.3970    |          633.395+    |     40hl |            |      |   9.9587513  -   11.915664  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8f  | 2[5/2]  | 3   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          633.7580    |          633.757+    |      8hl |            |      |   9.9587513  -   11.914548  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8f  | 2[3/2]  | 2   |    |                    |      L4739  |
          634.4980    |          634.499+    |       2h |            |      |  10.0390549  -   11.992565  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).10f | 2[9/2]  | 4   |    |                    |      L4739  |
          635.5770    |          635.5750+   |       20 |            |      |   9.7893002  -   11.7395017 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 1   |    |                    |      L4739  |
          638.324     |          638.330+    |          |            |      |   9.9431148  -   11.884900  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).11p | 2[5/2]  | 3   |    |                    |     L11704  |
          640.705     |          640.70+     |          |            |      |  10.1574692  -   12.09208   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).19f | 2[5/2]  | 2   |    |                    |     L11704  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          641.2380    |          641.236+    |       10 |            |      |   9.9170767  -   11.850063  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7f  | 2[5/2]  | 2   |    |                    |      L4739  |
          641.8410    |          641.8389+   |       30 |            |      |   9.9170767  -   11.8482457 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7f  | 2[3/2]  | 2   |    |                    |      L4739  |
                      |          641.8929+   |          | 2.3e+05    | C+   |   9.8210940  -   11.7521006 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).10s | 2[3/2]* | 1   |    |              T5818 |             |
          641.8980    |          641.8996+   |      30h |            |      |   9.9170767  -   11.8480632 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7f  | 2[3/2]  | 1   |    |                    |      L4739  |
          642.133     |          642.13+     |          |            |      |  10.1574692  -   12.08775   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).18f | 2[5/2]  | 2   |    |                    |     L11704  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
