----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
         293.209    |         293.2088+  |     10bl |      |      |  20.650166  -   24.877458 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         293.276    |         293.2766+  |       18 |      |      |  13.972269  -   18.198584 | 5s2.5p3.(4S*).5d | 5D*  | 0   | 5s2.5p3.(4S*).6p | 5P   | 1   |    |        |  L10579  |
         293.572    |         293.5711+  |       10 |      |      |  20.387793  -   24.609869 | 5s2.5p3.(2D*).6p | 1F   | 3   | 5s2.5p3.(2D*).6d | 3P*  | 2   |    |        |  L10579  |
         293.586    |         293.5859+  |     15bl |      |      |  20.627754  -   24.849617 | 5s2.5p3.(4S*).4f | 5F   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         293.911    |         293.9098+  |       12 |      |      |  20.159187  -   24.376398 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 3   |    |        |  L10579  |
         293.973    |         293.9722+  |       10 |      |      |  18.395552  -   22.611867 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
         294.021    |         294.0184+  |       17 |      |      |  20.117672  -   24.333325 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |  L10579  |
         294.139    |         294.1413+  |       12 |      |      |  16.454164  -   20.668056 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |  L10579  |
         294.206    |         294.2019+  |     11bl |      |      |  20.396845  -   24.609869 | 5s2.5p3.(2D*).6p | 1P   | 1   | 5s2.5p3.(2D*).6d | 3P*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         294.343    |         294.3419+  |        7 |      |      |  18.400847  -   22.611867 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
         294.456    |         294.4550+  |        7 |      |      |  20.668056  -   24.877458 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         294.468    |         294.4675+  |       10 |      |      |  20.840008  -   25.049232 | 5s2.5p3.(2D*).6p | 3P   | 1   | 5s2.5p3.(2D*).6d | 3P*  | 1   |    |        |  L10579  |
         294.523    |         294.5232+  |       18 |      |      |  20.159187  -   24.367615 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(2D*).6d | 1G*  | 4   |    |        |  L10579  |
         294.5480   |         294.5556+  |        1 |      |      |  16.518912  -   20.726877 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).4f | 5F   | 1   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         294.751    |         294.7512+  |       17 |      |      |  20.650166  -   24.855339 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
         294.807    |         294.8050+  |       19 |      |      |  15.913266  -   20.117672 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
         295.0760   |         295.0648+  |        1 |      |      |  20.117672  -   24.318376 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(2D*).7s | 3D*  | 2   |    |        |   L7270  |
         295.153    |         295.1528+  |        3 |      |      |  20.650166  -   24.849617 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
         295.386    |         295.3842+  |        6 |      |      |  17.127858  -   21.324020 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         295.394    |         295.3954+  |        7 |      |      |  16.454164  -   20.650166 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2D*).6p | 3F   | 4   |    |        |  L10579  |
         295.410    |         295.4089+  |      10a |      |      |  18.416057  -   22.611867 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
         295.417    |         295.4167+  |      10a |      |      |  20.668056  -   24.863755 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(2D*).7s | 1D*  | 2   |    |        |  L10579  |
         295.493    |         295.4891+  |       17 |      |      |  16.518912  -   20.713584 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         295.928    |         295.9280+  |       9a |      |      |  14.757347  -   18.945798 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 0   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         295.936    |         295.9381+  |      15a |      |      |  18.945798  -   23.134106 | 5s2.5p3.(4S*).6p | 3P   | 0   | 5s2.5p3.(4S*).6d | 3D*  | 1   |    |        |  L10579  |
         296.007    |         296.0064+  |        6 |      |      |  19.172838  -   23.360180 | 5s2.5p3.(2D*).5d | 3P*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
         296.034    |         296.0331+  |       13 |      |      |  20.690494  -   24.877458 | 5s2.5p3.(4S*).4f | 5F   | 2   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         296.087    |         296.0869+  |        4 |      |      |  18.395552  -   22.581755 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         296.417    |         296.4156+  |       13 |      |      |  20.668056  -   24.849617 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         296.493    |         296.4935+  |       11 |      |      |  20.117672  -   24.298134 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(2D*).6d | 3F*  | 2   |    |        |  L10579  |
         296.692    |         296.6904+  |      10a |      |      |  20.625425  -   24.803113 | 5s2.5p3.(4S*).4f | 5F   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         296.843    |         296.8415+  |       10 |      |      |  20.625425  -   24.800987 | 5s2.5p3.(4S*).4f | 5F   | 4   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |  L10579  |
         296.857    |         296.8559+  |       12 |      |      |  20.627754  -   24.803113 | 5s2.5p3.(4S*).4f | 5F   | 3   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         296.943    |         296.9428+  |        9 |      |      |  20.159187  -   24.333325 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         296.977    |         296.9817+  |       23 |      |      |  16.454164  -   20.627754 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
         297.008    |         297.0072+  |       10 |      |      |  20.627754  -   24.800987 | 5s2.5p3.(4S*).4f | 5F   | 3   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |  L10579  |
         297.049    |         297.0481+  |       19 |      |      |  18.481279  -   22.653938 | 5s2.5p3.(4S*).6p | 5P   | 3   | 5s2.5p3.(4S*).6d | 5D*  | 4   |    |        |  L10579  |
         297.117    |         297.1160+  |       11 |      |      |  20.117672  -   24.289377 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(2D*).7s | 3D*  | 1   |    |        |  L10579  |
         297.126    |         297.1247+  |        9 |      |      |  16.518912  -   20.690494 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         297.490    |         297.4892+  |      6bl |      |      |  18.647749  -   22.814221 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         297.675    |         297.6748+  |       10 |      |      |  20.713584  -   24.877458 | 5s2.5p3.(2D*).6p | 3P   | 2   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         298.009    |         298.0101+  |        3 |      |      |  20.159187  -   24.318376 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(2D*).7s | 3D*  | 2   |    |        |  L10579  |
         298.132    |         298.1313+  |        8 |      |      |  20.840008  -   24.997506 | 5s2.5p3.(2D*).6p | 3P   | 1   | 5s2.5p3.(2D*).6d | 3P*  | 0   |    |        |  L10579  |
         298.458    |         298.4580+  |       16 |      |      |  20.650166  -   24.803113 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         298.553    |         298.5528+  |       14 |      |      |  18.634961  -   22.786590 | 5s2.5p3.(4S*).6p | 3P   | 1   | 5s2.5p3.(4S*).7s | 3S*  | 1   |    |        |  L10579  |
         298.611    |         298.6109+  |       11 |      |      |  20.650166  -   24.800987 | 5s2.5p3.(2D*).6p | 3F   | 4   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |  L10579  |
         299.033    |         299.0329+  |        7 |      |      |  19.390221  -   23.535185 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
         299.082    |         299.0793+  |        3 |      |      |  20.840008  -   24.984329 | 5s2.5p3.(2D*).6p | 3P   | 1   | 5s2.5p3.(2D*).6d | 3D*  | 2   |    |        |  L10579  |
         299.125    |         299.1243+  |       14 |      |      |  18.481279  -   22.624976 | 5s2.5p3.(4S*).6p | 5P   | 3   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         299.149    |         299.1475+  |       11 |      |      |  16.696632  -   20.840008 | 5s2.5p3.(2D*).6s | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         299.289    |         299.2878+  |       15 |      |      |  18.481279  -   22.622712 | 5s2.5p3.(4S*).6p | 5P   | 3   | 5s2.5p3.(4S*).6d | 5D*  | 3   |    |        |  L10579  |
         299.437    |         299.4371+  |        4 |      |      |  19.390221  -   23.529590 | 5s2.5p3.(2P*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1F   | 3   |    |        |  L10579  |
         299.467    |         299.4676+  |       14 |      |      |  20.159187  -   24.298134 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 2   |    |        |  L10579  |
         299.495    |         299.4940+  |        8 |      |      |  15.574530  -   19.713113 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         299.750    |         299.7493+  |        9 |      |      |  20.668056  -   24.803113 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         299.903    |         299.9035+  |      11a |      |      |  20.668056  -   24.800987 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |  L10579  |
         299.929    |         299.9280+  |        9 |      |      |  17.191426  -   21.324020 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         300.152    |         300.1515+  |       11 |      |      |  20.673596  -   24.803113 | 5s2.5p3.(4S*).4f | 5F   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         300.426    |         300.4265+  |      18a |      |      |  18.481279  -   22.607016 | 5s2.5p3.(4S*).6p | 5P   | 3   | 5s2.5p3.(4S*).6d | 5D*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         300.465    |         300.4645+  |        5 |      |      |  18.400847  -   22.526062 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2D*).4f | 3H   | 4   |    |        |  L10579  |
         300.903    |         300.9034+  |      1bl |      |      |  18.395552  -   22.514749 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
         301.413    |         301.4178+  |      15a |      |      |  17.613725  -   21.725894 | 5s2.5p3.(2D*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |  L10579  |
         301.459    |         301.4582+  |       11 |      |      |  20.574147  -   24.685765 | 5s2.5p3.(2D*).6p | 3P   | 0   | 5s2.5p3.(2D*).6d | 3S*  | 1   |    |        |  L10579  |
         301.541    |         301.5407+  |       11 |      |      |  20.690494  -   24.800987 | 5s2.5p3.(4S*).4f | 5F   | 2   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         301.577    |         301.5765+  |        2 |      |      |  18.416057  -   22.526062 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 4   |    |        |  L10579  |
         302.033    |         302.0339+  |        6 |      |      |  19.080325  -   23.184107 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 2   |    |        |  L10579  |
         302.365    |         302.3632+  |       18 |      |      |  18.852755  -   22.952066 | 5s2.5p3.(4S*).6p | 3P   | 2   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |  L10579  |
         302.383    |         302.3829+  |       25 |      |      |  14.535917  -   18.634961 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(4S*).6p | 3P   | 1   |    |        |  L10579  |
         302.652    |         302.6515+  |       12 |      |      |  14.757347  -   18.852755 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         304.204    |         304.2017+  |       12 |      |      |  22.063723  -   26.138261 | 5s2.5p3.(2P*).6p | 3D   | 2   | 5s2.5p3.(2P*).6d | 3D*  | 1   |    |        |  L10579  |
         304.886    |         304.8827+  |        7 |      |      |  22.072824  -   26.138261 | 5s2.5p3.(2P*).6p | 3P   | 1   | 5s2.5p3.(2P*).6d | 3D*  | 1   |    |        |  L10579  |
         305.121    |         305.1172+  |        6 |      |      |  22.075948  -   26.138261 | 5s2.5p3.(2P*).6p | 3P   | 0   | 5s2.5p3.(2P*).6d | 3D*  | 1   |    |        |  L10579  |
         305.448    |         305.4487+  |       14 |      |      |  18.014920  -   22.072824 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2P*).6p | 3P   | 1   |    |        |  L10579  |
         305.526    |         305.5247+  |        1 |      |      |  19.080325  -   23.137219 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         306.519    |         306.5181+  |       18 |      |      |  18.019976  -   22.063723 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |  L10579  |
