------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |      Rel. |     Aki     | Acc. |         Ei           Ek         |            Lower level            |            Upper level            |Type|    TP  |    Line  |
      Wavelength      |      Wavelength      |      Int. |   (s^-1)    |      |        (eV)         (eV)        |-----------------------------------|-----------------------------------|    |   Ref. |    Ref.  |
       Vac (nm)       |       Vac (nm)       |           |             |      |                                 | Conf.              | Term  | J    | Conf.              | Term  | J    |    |        |          |
          289.3985    |          289.398876  |         1 |             |      |  19.61030789   -   23.89325004  | 3s2.3p4.(3P).4p    | 4D*   | 3/2  | 3s2.3p4.(3P).4d    | 2D    | 3/2  |    |        |  L14821  |
          289.6564    |          289.656017  |         2 |             |      |  21.62407061   -   25.90321077  | 3s2.3p4.(1D).3d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 3/2  |    |        |  L14821  |
          289.67465   |          289.674651  |        33 |             |      |  21.62407061   -   25.90293551  | 3s2.3p4.(1D).3d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
          289.7332    |          289.73285   |         6 |             |      |  21.62407061   -   25.9020761   | 3s2.3p4.(1D).3d    | 2P    | 3/2  | 3s2.3p4.(3P<2>).7p | 2[2]* | 5/2  |    |        |  L14821  |
          290.704     |          290.704505  |         0 |             |      |  19.61030789   -   23.87401512  | 3s2.3p4.(3P).4p    | 4D*   | 3/2  | 3s2.3p4.(3P).4d    | 2D    | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          291.4932    |          291.492821  |         1 |             |      |  21.36689104   -   25.61906799  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<0>).5f | 2[3]* | 5/2  |    |        |  L14821  |
          291.5593    |          291.559174  |         4 |             |      |  21.36689104   -   25.61810033  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<0>).5f | 2[3]* | 7/2  |    |        |  L14821  |
          291.5967    |          291.596305  |         1 |             |      |  19.64258207   -   23.89325004  | 3s2.3p4.(3P).4p    | 4D*   | 1/2  | 3s2.3p4.(3P).4d    | 2D    | 3/2  |    |        |  L14821  |
          292.46339   |          292.463391  |      13bl |             |      |  21.62407061   -   25.86213691  | 3s2.3p4.(1D).3d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
          292.46677   |          292.466794  |        12 |             |      |  21.62407061   -   25.86208761  | 3s2.3p4.(1D).3d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          293.14809   |          293.148090  |        11 |             |      |  21.67504277   -   25.90321077  | 3s2.3p4.(1D).3d    | 2P    | 1/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 3/2  |    |        |  L11520  |
          293.25905   |          293.259008  |         6 | 8.e+05      | C    |  17.265833524  -   21.492402391 | 3s2.3p4.(3P).4s    | 2P    | 1/2  | 3s2.3p4.(1D).4p    | 2D*   | 3/2  |    |   T926 |  L11520  |
          293.5538    |          293.55453   |         3 |             |      |  21.143075448  -   25.3653896   | 3s2.3p4.(1D).4p    | 2F*   | 7/2  | 3s2.3p4.(3P).5d    | 2D    | 5/2  |    |        |  L14821  |
          293.890     |          293.890926  |        1p |             |      |  21.127033505  -   25.34451490  | 3s2.3p4.(1D).4p    | 2F*   | 5/2  | 3s2.3p4.(3P).5d    | 2D    | 3/2  |    |        |  L14821  |
          294.1893    |          294.189511  |         1 |             |      |  19.680048951  -   23.89325004  | 3s2.3p4.(3P).4p    | 2D*   | 5/2  | 3s2.3p4.(3P).4d    | 2D    | 3/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          294.28932   |          294.289308  |      1047 | 5.3e+07     | B    |  17.140027439  -   21.351799846 | 3s2.3p4.(3P).4s    | 2P    | 3/2  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  |    |   T926 |  L11520  |
          294.7275    |          294.728037  |         2 |             |      |  21.36689104   -   25.57239413  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 5/2  |    |        |  L14821  |
          294.8119    |          294.811735  |       0.5 |             |      |  21.36689104   -   25.57120023  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 7/2  |    |        |  L14821  |
          295.53882   |          295.538822  |        68 |             |      |  19.680048951  -   23.87401512  | 3s2.3p4.(3P).4p    | 2D*   | 5/2  | 3s2.3p4.(3P).4d    | 2D    | 5/2  |    |        |  L11520  |
          295.65420   |          295.654135  |         6 |             |      |  21.36689104   -   25.55922152  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          295.7532    |          295.753510  |         3 |             |      |  21.42814610   -   25.61906799  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<0>).5f | 2[3]* | 5/2  |    |        |  L14821  |
          296.02396   |          296.023893  |      10bl |             |      |  21.67504277   -   25.86213691  | 3s2.3p4.(1D).3d    | 2P    | 1/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
          296.02741   |          296.027379  |        23 |             |      |  21.67504277   -   25.86208761  | 3s2.3p4.(1D).3d    | 2P    | 1/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
          296.0514    |          296.052958  |       0.5 |             |      |  21.36689104   -   25.55357413  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 3/2  |    |        |  L14821  |
          297.90502   |          297.905007  |       263 | 4.16e+07    | B    |  17.265833524  -   21.42648951  | 3s2.3p4.(3P).4s    | 2P    | 1/2  | 3s2.3p4.(1D).4p    | 2P*   | 1/2  |    |   T926 |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          299.0843    |          299.084527  |         2 |             |      |  21.42814610   -   25.57239413  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[3]* | 5/2  |    |        |  L14821  |
          299.9110    |          299.910709  |         2 |             |      |  20.24656525   -   24.37939735  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L14821  |
          300.0109    |          300.010929  |         3 |             |      |  20.24656525   -   24.37801682  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L11520  |
          300.04451   |          300.044527  |        17 | 1.5e+08     | D    |  19.762261075  -   23.89325004  | 3s2.3p4.(3P).4p    | 2D*   | 3/2  | 3s2.3p4.(3P).4d    | 2D    | 3/2  |    |  T1240 |  L11520  |
          300.2964    |          300.296447  |         4 |             |      |  21.42814610   -   25.55566971  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          300.4486    |          300.448994  |         2 |             |      |  21.42814610   -   25.55357413  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<1>).5f | 2[2]* | 3/2  |    |        |  L14821  |
          301.44819   |          301.448204  |         7 |             |      |  19.762261075  -   23.87401512  | 3s2.3p4.(3P).4p    | 2D*   | 3/2  | 3s2.3p4.(3P).4d    | 2D    | 5/2  |    |        |  L11520  |
          302.67455   |          302.674550  |        35 |             |      |  21.351799846  -   25.44689500  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  | 3s2.3p4.(1D).4d    | 2S    | 1/2  |    |        |  L11520  |
          302.8721    |          302.872055  |         3 |             |      |  21.351799846  -   25.44422467  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).5d    | 2P    | 3/2  |    |        |  L14821  |
          302.89140   |          302.891004  |       47* |             |      |  20.24656525   -   24.33873405  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          302.89140   |          302.891399  |       47* | 2.3e+08     | D    |  19.801086565  -   23.89325004  | 3s2.3p4.(3P).4p    | 2P*   | 1/2  | 3s2.3p4.(3P).4d    | 2D    | 3/2  |    |  T1240 |  L11520  |
          303.35082   |          303.350811  |        78 | 9.9e+06     | B    |  17.265833524  -   21.351799846 | 3s2.3p4.(3P).4s    | 2P    | 1/2  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  |    |   T926 |  L11520  |
          303.6887    |          303.689238  |      2bl? |             |      |  19.549011775  -   23.63042494  | 3s2.3p4.(3P).4p    | 4D*   | 5/2  | 3s2.3p4.(3P).4d    | 2P    | 3/2  |    |        |  L14821  |
          304.2463    |          304.246739  |         1 |             |      |  21.36689104   -   25.44082574  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[1]* | 3/2  |    |        |  L14821  |
          304.60787   |          304.607913  |         6 |             |      |  20.24656525   -   24.31566967  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          304.7053    |          304.705269  |       0.5 |             |      |  20.272226904  -   24.34003126  | 3s2.3p4.(1D).3d    | 2F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L14821  |
          304.8021    |          304.802474  |         2 |             |      |  20.272226904  -   24.33873405  | 3s2.3p4.(1D).3d    | 2F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L14821  |
          304.8784    |          304.878841  |         2 |             |      |  20.24656525   -   24.31205385  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L14821  |
          305.0043    |          305.004111  |         1 |             |      |  20.24656525   -   24.31038415  | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L14821  |
          305.3151    |          305.315013  |         5 |             |      |  21.36689104   -   25.42657193  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 5/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          305.5281    |          305.527974  |       0.5 |             |      |  21.36689104   -   25.42374234  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 3/2  |    |        |  L14821  |
          306.09059   |          306.090557  |         7 |             |      |  21.36689104   -   25.41628630  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 7/2  |    |        |  L11520  |
          306.2643    |          306.264300  |         3 |             |      |  21.36689104   -   25.41398919  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[3]* | 5/2  |    |        |  L14821  |
          306.5120    |          306.513328  |     3w,bl |             |      |  21.36689104   -   25.41070124  | 3s2.3p4.(1D).3d    | 2D    | 5/2  | 3s2.3p4.(3P<2>).5f | 2[4]* | 7/2  |    |        |  L14821  |
          306.5400    |          306.541182  |       0.5 |             |      |  20.272226904  -   24.31566967  | 3s2.3p4.(1D).3d    | 2F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L14821  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          306.6889    |          306.688823  |         6 |             |      |  20.272226904  -   24.313723219 | 3s2.3p4.(1D).3d    | 2F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 9/2  |    |        |  L14821  |
          307.166     |          307.166501  |       0.5 |             |      |  19.222902151  -   23.258113744 | 3s2.3p4.(3P).4p    | 4P*   | 5/2  | 3s2.3p4.(3P).4d    | 2F    | 5/2  |    |        |  L14821  |
          308.29777   |          308.297760  |        10 |             |      |  21.42648951   -   25.44689500  | 3s2.3p4.(1D).4p    | 2P*   | 1/2  | 3s2.3p4.(1D).4d    | 2S    | 1/2  |    |        |  L11520  |
          308.3193    |          308.319881  |         1 |             |      |  19.61030789   -   23.63042494  | 3s2.3p4.(3P).4p    | 4D*   | 3/2  | 3s2.3p4.(3P).4d    | 2P    | 3/2  |    |        |  L14821  |
          308.50273   |          308.502675  |        19 |             |      |  21.42648951   -   25.44422467  | 3s2.3p4.(1D).4p    | 2P*   | 1/2  | 3s2.3p4.(3P).5d    | 2P    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
          308.82151   |          308.82132   |         8 |             |      |  21.351799846  -   25.3653896   | 3s2.3p4.(1D).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).5d    | 2D    | 5/2  |    |        |  L11520  |
          308.8910    |          308.891368  |         3 |             |      |  21.42814610   -   25.44082574  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[1]* | 3/2  |    |        |  L14821  |
          309.34018   |          309.340173  |        68 | 4.4e+08     | D    |  19.867157038  -   23.87401512  | 3s2.3p4.(3P).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).4d    | 2D    | 5/2  |    |  T1240 |  L11520  |
          309.49654   |          309.496469  |         8 |             |      |  21.351799846  -   25.35663454  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).5d    | 2P    | 1/2  |    |        |  L11520  |
          309.9925    |          309.992564  |         4 |             |      |  21.42814610   -   25.42657193  | 3s2.3p4.(1D).3d    | 2D    | 3/2  | 3s2.3p4.(3P<2>).5f | 2[2]* | 5/2  |    |        |  L11520  |
